id;codigo_postal;poblacion;provincia_id
32464 ;37468;Fuentes De Sando;37
32465 ;37468;Grandez;37
32466 ;37468;Iruelo Del Camino;37
32467 ;37468;Sando De Santa Maria;37
32468 ;37468;Santa Maria De Sando;37
32469 ;37468;Villasdardo;37
32470 ;37470;Sancti Spiritus;37
32471 ;37478;Alba De Yeltes;37
32472 ;37478;Diosleguarde;37
32473 ;37478;"Mejorito, El";37
32474 ;37480;Fuentes De OÑoro;37
32475 ;37481;"Fuentes De OÑoro, Pueblo";37
32476 ;37488;Aldea Del Obispo;37
32477 ;37488;Barquilla;37
32478 ;37488;Bernoy;37
32479 ;37488;"Bouza, La";37
32480 ;37488;Castillejo De Dos Casas;37
32481 ;37488;Puerto Seguro;37
32482 ;37488;Villar De La Yegua;37
32483 ;37488;Villar Del Ciervo;37
32484 ;37490;Cabezabellosa De La Calzada;37
32485 ;37490;Pitiegua;37
32486 ;37492;San Fernando;37
32487 ;37493;Aldeavieja (alaveria);37
32488 ;37493;Aldeavila De Revilla;37
32489 ;37493;MuÑoz;37
32490 ;37493;Peramato;37
32491 ;37494;Campocerrado;37
32492 ;37494;Martin De Yeltes;37
32493 ;37495;"BaÑos De Retortillo, Balneario";37
32494 ;37495;Retortillo;37
32495 ;37496;Castillejo De Yeltes;37
32496 ;37496;Castraz;37
32497 ;37496;Collado De Yeltes;37
32498 ;37496;Pedraza De Yeltes;37
32499 ;37496;Sepulveda De Yeltes;37
32500 ;37497;"Alameda De Gardon, La";37
32501 ;37497;Carpio De Azaba;37
32502 ;37497;Espeja;37
32503 ;37497;Gallegos De ArgaÑan;37
32504 ;37497;"Hurtada, Finca";37
32505 ;37497;Martillan;37
32506 ;37497;"Paradinas De Abajo, Aldea";37
32507 ;37497;Serranillo;37
32508 ;37497;Sexmiro;37
32509 ;37497;Villar De ArgaÑan;37
32510 ;37500;Arrabal De San Sebastian;37
32511 ;37500;Ciudad Rodrigo;37
32512 ;37500;Ivanrey;37
32513 ;37500;Poligono Industrial Las ViÑas;37
32514 ;37510;Agallas;37
32515 ;37510;Cespedosa De Agadones;37
32516 ;37510;Martiago;37
32517 ;37510;"Pastores, Pueblo";37
32518 ;37510;"Sahugo, El";37
32519 ;37510;Vegas De Domingo Rey;37
32520 ;37510;"Villarejo Agallas, Finca";37
32521 ;37515;"Encina, La";37
32522 ;37516;Herguijuela De Ciudad Rodrigo;37
32523 ;37520;"Bodon, El";37
32524 ;37521;Robleda;37
32525 ;37522;Villasrubias;37
32526 ;37523;PeÑaparda;37
32527 ;37524;"Payo, El";37
32528 ;37530;Serradilla Del Llano;37
32529 ;37531;Serradilla Del Arroyo;37
32530 ;37532;Monsagro;37
32531 ;37540;Fuenteguinaldo;37
32532 ;37541;Casillas De Flores;37
32533 ;37542;Navasfrias;37
32534 ;37550;Campillo De Azaba;37
32535 ;37551;Ituero De Azaba;37
32536 ;37552;Castillejo De Azaba;37
32537 ;37553;Puebla De Azaba;37
32538 ;37554;"Alamedilla, La";37
32539 ;37555;"Albergueria De ArgaÑan, La";37
32540 ;37589;Tenebron;37
32541 ;37590;Morasverdes;37
32542 ;37591;"Atalaya, La";37
32543 ;37591;San Juanejo;37
32544 ;37591;"Soto, El";37
32545 ;37591;Zamarra;37
32546 ;37592;Castillejo Martin Viejo;37
32547 ;37592;Saelices El Chico;37
32548 ;37593;Bocacara;37
32549 ;37594;Agueda Del Caudillo;37
32550 ;37594;"Conejera, Poblado";37
32551 ;37595;Pedrotoro;37
32552 ;37596;Guadapero;37
32553 ;37600;Tamames;37
32554 ;37606;Puebla De Yeltes;37
32555 ;37607;"Alcazaren, Finca";37
32556 ;37607;"Arevalos, Los, Finca";37
32557 ;37607;Barbalos;37
32558 ;37607;"Corral De GarciÑigo, Finca";37
32559 ;37607;"GarciÑigo, Finca";37
32560 ;37607;Hondura;37
32561 ;37607;"Monflorido, Finca";37
32562 ;37607;"Moraleja De Huebra, Finca";37
32563 ;37607;Navarredonda De La Rinconada;37
32564 ;37607;Puerto De La Calderilla;37
32565 ;37607;Rinconada De La Sierra;37
32566 ;37607;"San Miguel De Asperones, Finca";37
32567 ;37607;"Segoyuela De Los Cornejos, Finca";37
32568 ;37607;Tejeda Y Segoyuela;37
32569 ;37607;Ventas De Garriel;37
32570 ;37609;Avililla De La Sierra;37
32571 ;37609;Berrocal De Huebra;37
32572 ;37609;"Cempron, Finca";37
32573 ;37609;Coca De Huebra;37
32574 ;37609;Coquilla De Huebra;37
32575 ;37609;Domingo SeÑor;37
32576 ;37609;Gallinero De Huebra;37
32577 ;37609;Herreros De PeÑa Cabra;37
32578 ;37609;"IÑigo De Huebra, Finca";37
32579 ;37609;Narros De Matalayegua;37
32580 ;37609;"Pedro Martin, Finca";37
32581 ;37609;Peralejos De Solis;37
32582 ;37609;PeÑa De Cabra;37
32583 ;37609;"Santo Cristo De Cabrera, Convento";37
32584 ;37609;"Terrones, Finca";37
32585 ;37609;Torre De Velayos;37
32586 ;37609;Villar Del Profeta;37
32587 ;37610;Mogarras;37
32588 ;37617;Rebollosa;37
32589 ;37618;Monforte De La Sierra;37
32590 ;37619;Herguijuela De La Sierra;37
32591 ;37619;MadroÑal;37
32592 ;37621;"Aldeanueva De La Sierra, Pueblo";37
32593 ;37621;"Bastida, La";37
32594 ;37621;"Cabaco, El";37
32595 ;37621;Cereceda De La Sierra;37
32596 ;37621;Cilleros De La Bastida;37
32597 ;37621;"Maillo, El";37
32598 ;37621;Zarzosillo;37
32599 ;37621;"Zarzoso, El";37
32600 ;37624;"Alberca, La";37
32601 ;37630;Cabrillas;37
32602 ;37638;Sepulcro-hilario;37
32603 ;37639;Aldehuela De Yeltes;37
32604 ;37640;Abusejo;37
32605 ;37650;Sequeros;37
32606 ;37656;Cepeda;37
32607 ;37657;Sotoserrano;37
32608 ;37658;Garcibuey;37
32609 ;37658;Villanueva Del Conde;37
32610 ;37659;"Casarito, El";37
32611 ;37659;"Casas Del Conde, Las";37
32612 ;37659;Nava De Francia;37
32613 ;37659;San Martin Del CastaÑar;37
32614 ;37659;San Miguel De Robledo;37
32615 ;37660;Miranda Del CastaÑar;37
32616 ;37670;SantibaÑez De La Sierra;37
32617 ;37671;San Esteban De La Sierra;37
32618 ;37680;Valdefuentes De Sangusin;37
32619 ;37682;Santa Maria De Los Llanos;37
32620 ;37683;Molinillo;37
32621 ;37684;Cristobal;37
32622 ;37690;Santa Olalla De Yeltes;37
32623 ;37700;Bejar;37
32624 ;37700;Palomares Alto;37
32625 ;37700;Palomares De Bejar;37
32626 ;37710;Candelario;37
32627 ;37711;Colmenar De Montemayor;37
32628 ;37712;Horcajo De Montemayor;37
32629 ;37712;Pinedas;37
32630 ;37713;Valdehijaderos;37
32631 ;37714;"Calzada De Bejar, La";37
32632 ;37716;Cantagallo;37
32633 ;37716;"Hoya, La";37
32634 ;37716;Navacarros;37
32635 ;37716;Vistahermosa (bejar);37
32636 ;37717;Valdesangil;37
32637 ;37717;Vallejera De Riofrio;37
32638 ;37718;Aldeacipreste;37
32639 ;37718;Valbuena;37
32640 ;37720;"Cerro, El";37
32641 ;37720;Puerto De Bejar;37
32642 ;37724;Lagunilla;37
32643 ;37724;Valdelageve;37
32644 ;37724;Valdelamatanza;37
32645 ;37727;Montemayor Del Rio;37
32646 ;37727;PeÑacaballera;37
32647 ;37730;Ledrada;37
32648 ;37740;SantibaÑez De Bejar;37
32649 ;37748;Puente Del Congosto;37
32650 ;37749;"Casillas, Las";37
32651 ;37749;"Magdalena, La";37
32652 ;37749;Navamorales;37
32653 ;37749;"Tejado De Bejar, El";37
32654 ;37750;"Bercimuelle, Pueblo";37
32655 ;37750;Cespedosa De Tormes;37
32656 ;37751;Gallegos De Solmiron;37
32657 ;37752;"Tala, La";37
32658 ;37753;Navahombela;37
32659 ;37754;IÑigo Blasco;37
32660 ;37755;Armenteros;37
32661 ;37756;Revalbos;37
32662 ;37759;Albergueria De Herguijuela;37
32663 ;37759;Herguijuela Del Campo;37
32664 ;37759;Santo Domingo De Herguijuela;37
32665 ;37759;"Sierpe, La";37
32666 ;37760;Linares De Riofrio;37
32667 ;37762;Escurial De La Sierra;37
32668 ;37763;San Miguel De Valero;37
32669 ;37764;Valero;37
32670 ;37765;Casas De Monleon;37
32671 ;37765;Monleon;37
32672 ;37765;"Tornadizo, El";37
32673 ;37766;DueÑas De Arriba;37
32674 ;37766;Endrinal De La Sierra;37
32675 ;37766;Frades De La Sierra;37
32676 ;37766;Membribe De La Sierra;37
32677 ;37766;"Navagallega, Finca";37
32678 ;37766;Navarredonda De Salvatierra;37
32679 ;37766;Villar De Leche;37
32680 ;37767;Aldeanueva De Campomojado;37
32681 ;37767;Casafranca;37
32682 ;37768;Fuenterroble De Salvatierra;37
32683 ;37768;"Santos, Los";37
32684 ;37770;Guijuelo;37
32685 ;37773;"Cabeza De Bejar, La";37
32686 ;37774;Guijo De Avila;37
32687 ;37775;Fresnedoso;37
32688 ;37776;Nava De Bejar;37
32689 ;37777;Sorihuela;37
32690 ;37778;Campillo De Salvatierra;37
32691 ;37779;Aldeavieja De Tormes;37
32692 ;37779;Salvatierra De Tormes;37
32693 ;37780;"Maya, La";37
32694 ;37781;Monterrubio De La Sierra;37
32695 ;37785;Galinduste;37
32696 ;37786;Andarromero;37
32697 ;37786;Martin Perez;37
32698 ;37787;Pelayos;37
32699 ;37788;Pedrosillo De Los Aires;37
32700 ;37789;BeleÑa;37
32701 ;37789;Buenavista;37
32702 ;37789;Fresno Alhandiga;37
32703 ;37789;"Vaqueril, El";37
32704 ;37790;Fuentes De Bejar;37
32705 ;37791;Peromingo;37
32706 ;37791;Puebla De San Medel;37
32707 ;37791;San Medel;37
32708 ;37791;Valdelacasa;37
32709 ;37791;Valverde De Valdelacasa;37
32710 ;37792;Amatos De Salvatierra;37
32711 ;37792;Castillejo De Salvatierra;37
32712 ;37792;Valdejerrus;37
32713 ;37793;Fuentebuena;37
32714 ;37794;Navalmoral De Bejar;37
32715 ;37794;Sanchotello;37
32716 ;37795;Berrocal De Salvatierra;37
32717 ;37795;Cabezuela De Salvatierra;37
32718 ;37795;Montejo;37
32719 ;37795;Palacios De Salvatierra;37
32720 ;37795;Pizarral;37
32721 ;37796;Arapiles;37
32722 ;37796;Mozarbez;37
32723 ;37796;"Torres, Las";37
32724 ;37797;"Arroyo De La Encina, Urbanizacion";37
32725 ;37797;Calzada De Valdunciel;37
32726 ;37797;"Castellanas, Las, Urbanizacion";37
32727 ;37797;"Castellanos De Villiquera, Pueblo";37
32728 ;37798;"Bizarricas, Las, Urbanizacion";37
32729 ;37798;Carbajosa De ArmuÑa;37
32730 ;37798;Mata De ArmuÑa;37
32731 ;37798;"Mina, La, Urbanizacion";37
32732 ;37798;Monterrubio De ArmuÑa;37
32733 ;37798;"Mozodiel Del Camino, Finca";37
32734 ;37798;Naharros De Valdunciel;37
32735 ;37798;Valdunciel;37
32736 ;37798;"Viso, El, Urbanizacion";37
32737 ;37799;"Bardal, El, Finca";37
32738 ;37799;CardeÑosa;37
32739 ;37799;CardeÑosa-huelmos;37
32740 ;37799;CaÑedo;37
32741 ;37799;"Forfoleda, Pueblo";37
32742 ;37799;"Huelmos, De, Estacion";37
32743 ;37799;Izcala;37
32744 ;37799;"Jarales, Los, Finca";37
32745 ;37799;San Cristobal Del Monte;37
32746 ;37799;Topas;37
32747 ;37799;Valdelosa;37
32748 ;37799;Villanueva De CaÑedo;37
32749 ;37799;"Zovisa, Finca";37
32750 ;37800;Alba De Tormes;37
32751 ;37810;Garcihernandez;37
32752 ;37810;Jemingomez;37
32753 ;37810;"Lurda, La";37
32754 ;37820;PeÑarandilla;37
32755 ;37830;Coca De Alba;37
32756 ;37840;Tordillos;37
32757 ;37850;Nava De Sotrobal;37
32758 ;37860;Horcajo Medianero;37
32759 ;37860;Valverde De GonzaliaÑe;37
32760 ;37861;Chagarcia-medianero;37
32761 ;37861;Juarros;37
32762 ;37863;Anaya De Alba;37
32763 ;37864;Herrezuelo;37
32764 ;37865;Larrodrigo;37
32765 ;37870;Aldeaseca De Alba;37
32766 ;37871;Pedrosillo De Alba;37
32767 ;37871;Turra De Alba;37
32768 ;37873;Valeros;37
32769 ;37874;"Azud De Villagonzalo, Chalets";37
32770 ;37874;Cilloruelo;37
32771 ;37874;Gajates;37
32772 ;37874;"Pardo, El, Finca";37
32773 ;37881;Valdecarros;37
32774 ;37882;Navales De Alba;37
32775 ;37882;Pedraza De Alba;37
32776 ;37882;"Pinar De Alba, El, Urbanizacion";37
32777 ;37882;Terradillos;37
32778 ;37890;Amatos De Alba;37
32779 ;37891;"Cartala, Finca";37
32780 ;37891;"Cuatro Calzadas, Calzada";37
32781 ;37891;Ejeme;37
32782 ;37891;Galisancho;37
32783 ;37891;Martinamor;37
32784 ;37891;Portillo De Ejeme;37
32785 ;37891;Santa Ines;37
32786 ;37891;Santa Teresa;37
32787 ;37891;Valdemierque;37
32788 ;37892;Encinas De Arriba;37
32789 ;37892;Sieteiglesias De Tormes;37
32790 ;37892;Torrejon;37
32791 ;37893;Carpio Bernardo;37
32792 ;37893;Encinas De Abajo;37
32793 ;37893;Francos Nuevo Y Viejo;37
32794 ;37893;Palomares De Alba;37
32795 ;37893;"Ventorros, Los";37
32796 ;37893;Villagonzalo De Tormes;37
32797 ;37894;"CastaÑeda, Finca";37
32798 ;37894;Machacon;37
32799 ;37894;Matacan;37
32800 ;37900;Santa Marta De Tormes;37
32801 ;38000;"Cardonal, El (ver Callejero De San Cristobal De La Laguna), Urbanizacion";38
32802 ;38000;"Cuesta, La (ver Callejero La Laguna)";38
32803 ;38000;"Laguna, La";38
32804 ;38000;San Cristobal De La Laguna;38
32805 ;38000;Santa Cruz De Tenerife;38
32806 ;38000;Taco Barranco Grande (ver Callejero La Laguna);38
32807 ;38001;Santa Cruz De Tenerife;38
32808 ;38002;Santa Cruz De Tenerife;38
32809 ;38003;Santa Cruz De Tenerife;38
32810 ;38004;Santa Cruz De Tenerife;38
32811 ;38005;Santa Cruz De Tenerife;38
32812 ;38006;Santa Cruz De Tenerife;38
32813 ;38007;Santa Cruz De Tenerife;38
32814 ;38008;Santa Cruz De Tenerife;38
32815 ;38009;Santa Cruz De Tenerife;38
32816 ;38010;Santa Cruz De Tenerife;38
32817 ;38070;Santa Cruz De Tenerife;38
32818 ;38071;Santa Cruz De Tenerife;38
32819 ;38080;Santa Cruz De Tenerife;38
32820 ;38107;Apartacaminos;38
32821 ;38107;Barranco Grande;38
32822 ;38107;Cascajal;38
32823 ;38107;Centenillo;38
32824 ;38107;"Gallega, La";38
32825 ;38107;"Pilar, El";38
32826 ;38107;"Rosarito, El";38
32827 ;38107;"Sobradillo, El";38
32828 ;38107;"Tablero, El";38
32829 ;38107;Tincer;38
32830 ;38107;"Veredillas, Las";38
32831 ;38108;"Andenes, Los";38
32832 ;38108;"Chumberas, Las";38
32833 ;38108;San Cristobal De La Laguna;38
32834 ;38108;San Matias;38
32835 ;38108;Taco;38
32836 ;38109;Bocacangrejo (el Rosario);38
32837 ;38109;"Campana, La, Poligono Industrial";38
32838 ;38109;"Chorrillo, El";38
32839 ;38109;Radazul;38
32840 ;38109;San Isidro (el Rosario);38
32841 ;38110;Centro Militar Hoya Fria;38
32842 ;38110;Hoya Fria;38
32843 ;38110;"Mayorazgo, El, Poligono Industrial";38
32844 ;38111;Acoran;38
32845 ;38111;Alisios;38
32846 ;38111;AÑaza;38
32847 ;38111;San Cristobal De La Laguna;38
32848 ;38111;Santa Cruz De Tenerife;38
32849 ;38111;Santa Maria Del Mar;38
32850 ;38120;San Andres (santa Cruz De Tenerife);38
32851 ;38129;Almaciga;38
32852 ;38129;"Bailadero, El";38
32853 ;38129;Benijo;38
32854 ;38129;Chamorga;38
32855 ;38129;"Cumbrilla, La";38
32856 ;38129;"Draguillo, El";38
32857 ;38129;"Gaviotas, Las";38
32858 ;38129;Lomo De Las Bodegas;38
32859 ;38129;Roque Bermejo;38
32860 ;38129;"Suculum, El";38
32861 ;38130;Taganana;38
32862 ;38139;Afur;38
32863 ;38139;Casas De La Cumbre;38
32864 ;38139;Cumbrecillas;38
32865 ;38139;Roque Negro;38
32866 ;38139;Valle De Los Catalanes;38
32867 ;38140;Igueste De San Andres;38
32868 ;38150;Cardonera;38
32869 ;38150;"Cuevas, Las";38
32870 ;38150;Santa Cruz De Tenerife;38
32871 ;38150;Valleseco;38
32872 ;38160;Barrio De La Alegria;38
32873 ;38160;Valle Tahodio;38
32874 ;38170;"Campitos, Los";38
32875 ;38170;Ifara;38
32876 ;38170;"Ninfa, La";38
32877 ;38170;Santa Cruz De Tenerife;38
32878 ;38180;Cueva Bermeja;38
32879 ;38180;Darsena Pesquera;38
32880 ;38180;"Jurada, La";38
32881 ;38180;Maria Jimenez;38
32882 ;38180;Valle Brosque;38
32883 ;38180;Valle Crispin;38
32884 ;38190;Machado;38
32885 ;38190;"Tabaiba, Urbanizacion";38
32886 ;38200;San Cristobal De La Laguna;38
32887 ;38201;San Cristobal De La Laguna;38
32888 ;38202;San Cristobal De La Laguna;38
32889 ;38203;San Cristobal De La Laguna;38
32890 ;38204;San Cristobal De La Laguna;38
32891 ;38205;San Cristobal De La Laguna;38
32892 ;38206;San Cristobal De La Laguna;38
32893 ;38207;San Cristobal De La Laguna;38
32894 ;38208;San Cristobal De La Laguna;38
32895 ;38240;Punta Del Hidalgo;38
32896 ;38250;Bajamar;38
32897 ;38260;Milan;38
32898 ;38260;Tejina;38
32899 ;38270;Valle Guerra;38
32900 ;38280;Naciente;38
32901 ;38280;Tegueste;38
32902 ;38290;"Barreras, Las";38
32903 ;38290;"Esperanza, La";38
32904 ;38290;Karting Club;38
32905 ;38290;Lomo Pelado;38
32906 ;38290;PeÑafiel;38
32907 ;38290;Preventorio;38
32908 ;38290;"Rosas, Las (esperanza, La)";38
32909 ;38291;"Baldios, Los";38
32910 ;38291;Llano Del Moro;38
32911 ;38291;Mina;38
32912 ;38292;"Infierno, El";38
32913 ;38292;Padilla Baja;38
32914 ;38292;Pedro Alvarez;38
32915 ;38292;Portezuelo;38
32916 ;38292;"Socorro, El (tegueste)";38
32917 ;38293;Camino De Jardina;38
32918 ;38293;"Canteras, Las";38
32919 ;38293;CaÑada De Abajo;38
32920 ;38293;CaÑada De Arriba;38
32921 ;38293;"Mercedes, Las, De, Carretera";38
32922 ;38293;San Cristobal De La Laguna;38
32923 ;38294;Batan De Abajo;38
32924 ;38294;Batan De Arriba;38
32925 ;38294;Bejia;38
32926 ;38294;"Carboneras, Las";38
32927 ;38294;Chinamada;38
32928 ;38294;Cruz Del Carmen;38
32929 ;38294;Rio;38
32930 ;38294;Taborno;38
32931 ;38296;San Cristobal De La Laguna;38
32932 ;38296;San Miguel De Geneto;38
32933 ;38297;Aeropuerto De Los Rodeos (santa Cruz De Tenerife);38
32934 ;38297;"Aeropuerto De Los Rodeos, Residencial, Zona";38
32935 ;38297;Garimba;38
32936 ;38297;Hoya Del Camello;38
32937 ;38297;Ortigal;38
32938 ;38300;"Orotava, La";38
32939 ;38300;Parador Las CaÑadas;38
32940 ;38300;Parque Nacional Teide;38
32941 ;38310;"Abejera, La";38
32942 ;38310;Aguamansa;38
32943 ;38310;"Bebedero, El";38
32944 ;38310;Chasna;38
32945 ;38310;Hacienda Perdida;38
32946 ;38310;"Montijo, El";38
32947 ;38310;Pinoleris;38
32948 ;38310;Posada De Montenegro;38
32949 ;38310;"Sauce, El";38
32950 ;38310;"Sierra, La";38
32951 ;38310;Tres Pinos (aguamansa);38
32952 ;38311;Blas Luis;38
32953 ;38311;Dehesa Alta;38
32954 ;38311;Florida Alta;38
32955 ;38311;"Florida, La";38
32956 ;38311;"Frontones, Los";38
32957 ;38311;"Gomez, Los";38
32958 ;38311;"Hondura, La";38
32959 ;38311;"Humboldt, Urbanizacion";38
32960 ;38311;"Jarrita, La";38
32961 ;38311;Pino Alto;38
32962 ;38312;"Arenas, Las (la Orotava)";38
32963 ;38312;"Candias, Las";38
32964 ;38312;Cruz De Los Martillos;38
32965 ;38312;"Luz, La";38
32966 ;38312;San Jeronimo (la Orotava);38
32967 ;38313;Benijos;38
32968 ;38314;"Cuevas, Las, Urbanizacion";38
32969 ;38314;"Durazno, El";38
32970 ;38314;"Ratona, La";38
32971 ;38314;"Rechazos, Los";38
32972 ;38314;"Rincon, El (la Orotava)";38
32973 ;38314;San Bartolome (la Orotava);38
32974 ;38315;"Aza, La";38
32975 ;38315;"Perdoma, La";38
32976 ;38320;"Cuesta, La";38
32977 ;38320;San Cristobal De La Laguna;38
32978 ;38329;Lomo De Las Casillas;38
32979 ;38329;"Mesas, Las";38
32980 ;38329;San Cristobal De La Laguna;38
32981 ;38329;Valle Jimenez;38
32982 ;38329;Valle Tabares;38
32983 ;38330;"Boqueron, El";38
32984 ;38330;Guamasa;38
32985 ;38330;"Pulpito, El";38
32986 ;38340;Campo De Golf (tacoronte);38
32987 ;38340;"Caridad, La";38
32988 ;38340;"Luz, La (tacoronte)";38
32989 ;38340;"Naranjeros, Los";38
32990 ;38350;"Cantiillo, El (tacoronte)";38
32991 ;38350;Tacoronte;38
32992 ;38350;"Torreon, El";38
32993 ;38355;Agua Garcia;38
32994 ;38355;Barranco De Las Lajas;38
32995 ;38356;San Jeronimo (tacoronte);38
32996 ;38356;San Juan Perales;38
32997 ;38357;"Adelantado, El";38
32998 ;38357;"Casas Altas, Las";38
32999 ;38357;Lomo Colorado;38
33000 ;38358;Guayonje;38
33001 ;38358;Juan Fernandez;38
33002 ;38358;"Mesa Del Mar, Urbanizacion";38
33003 ;38358;"Pris, El";38
33004 ;38358;Puerto La Madera;38
33005 ;38358;Santa Catalina Las Toscas;38
33006 ;38358;Tagoro;38
33007 ;38359;Ravelo;38
33008 ;38359;"Valle Forestal, Urbanizacion";38
33009 ;38360;"Angeles, Los, Urbanizacion";38
33010 ;38360;"Puertito, El";38
33011 ;38360;"Samoga, Urbanizacion";38
33012 ;38360;"Sauzal, El";38
33013 ;38370;"Matanza De Acentejo, La";38
33014 ;38379;Chamiana;38
33015 ;38379;Cruz Del Camino Largo;38
33016 ;38379;Escobon;38
33017 ;38379;Fuente Los Frailes;38
33018 ;38379;Higueras De Borrallo;38
33019 ;38379;Jagre;38
33020 ;38379;Piterillas;38
33021 ;38379;Puntillo Del Sol;38
33022 ;38379;"Reventon, El (la Matanza)";38
33023 ;38379;San Antonio;38
33024 ;38379;Tabares;38
33025 ;38379;Toscas De Guia;38
33026 ;38379;Toscas De San Antonio;38
33027 ;38379;"Vica, La";38
33028 ;38380;"Victoria De Acentejo, La";38
33029 ;38389;"Altos-arroyos, Los";38
33030 ;38389;"Resbala, La (la Victoria)";38
33031 ;38389;"Vera-carril, La";38
33032 ;38390;Cuesta De La Villa;38
33033 ;38390;Lomo Roman;38
33034 ;38390;Quinta;38
33035 ;38390;Santa Ursula;38
33036 ;38390;"Vera, La (santa Ursula)";38
33037 ;38398;Farrobillo;38
33038 ;38398;Tosca De Anamaria;38
33039 ;38398;Tosca De Barrio;38
33040 ;38399;Cantillo;38
33041 ;38399;"Corujera, La";38
33042 ;38399;Lomo Del Hilo;38
33043 ;38399;Tamaide (santa Ursula);38
33044 ;38400;Puerto De La Cruz;38
33045 ;38410;Realejo Alto;38
33046 ;38410;"Realejos, Los";38
33047 ;38412;Realejo Bajo;38
33048 ;38413;Cruz Santa;38
33049 ;38413;"Ferruja, La (realejos, Los)";38
33050 ;38414;Icod El Alto;38
33051 ;38415;Llanadas;38
33052 ;38415;Palo Blanco (los Realejos);38
33053 ;38416;Tigaiga;38
33054 ;38417;"Toscal, El (los Realejos)";38
33055 ;38418;Longuera;38
33056 ;38419;"Carrera, La";38
33057 ;38419;"Grimona, La, Urbanizacion";38
33058 ;38419;"Jardin, El (los Realejos)";38
33059 ;38419;"MontaÑeta, La";38
33060 ;38419;San Benito (los Realejos);38
33061 ;38419;Zamora Alta;38
33062 ;38420;San Juan De La Rambla;38
33063 ;38428;"Quevedos, Los";38
33064 ;38428;Rosas;38
33065 ;38428;San Jose;38
33066 ;38429;"Aguas, Las";38
33067 ;38430;Icod;38
33068 ;38430;San Felipe;38
33069 ;38430;"San Marcos, De, Playa";38
33070 ;38434;Belmonte Bajo;38
33071 ;38434;Buen Paso;38
33072 ;38434;"CaÑas, Las";38
33073 ;38434;"Eres, Los";38
33074 ;38434;"Florida, La (icod)";38
33075 ;38434;Llanito Perera;38
33076 ;38434;"Mancha, La";38
33077 ;38434;Peniche;38
33078 ;38434;Santa Barbara;38
33079 ;38435;Erjos;38
33080 ;38435;Ruigomez;38
33081 ;38435;San Jose De Los Llanos;38
33082 ;38435;"Tanque, El";38
33083 ;38435;"Tierra Del Trigo, La";38
33084 ;38438;"Amparo, El";38
33085 ;38438;Cueva Del Viento;38
33086 ;38438;"Patita, La";38
33087 ;38438;Pedregal;38
33088 ;38438;Reventon (icod);38
33089 ;38439;"Abiertas, Las";38
33090 ;38439;Cruz Del Camino;38
33091 ;38439;Fuente La Vega;38
33092 ;38439;Mirabal;38
33093 ;38439;"Vega Alta, La";38
33094 ;38439;"Vega, La";38
33095 ;38440;"Guancha, La";38
33096 ;38440;"Lomo Blanco (guancha, La)";38
33097 ;38441;"Convento, El (la Guancha)";38
33098 ;38441;"Crucitas, Las (la Guancha)";38
33099 ;38441;"Longueras, Las";38
33100 ;38441;"MontaÑetas, Las (la Guancha)";38
33101 ;38441;Santa Catalina (la Guancha);38
33102 ;38441;Santo Domingo;38
33103 ;38441;Tierra De Costa;38
33104 ;38449;"Comenitas, Las";38
33105 ;38449;Hoya Pablos;38
33106 ;38449;Llano Mendez;38
33107 ;38449;"Pinalete, El";38
33108 ;38449;"Sorriba, La";38
33109 ;38450;Garachico;38
33110 ;38458;"Guincho, El (garachico)";38
33111 ;38459;Genoves;38
33112 ;38459;"MontaÑeta, La (garachico)";38
33113 ;38459;San Juan Del Reparo;38
33114 ;38460;"Caleta De Interian, La";38
33115 ;38460;Caleta De Silos;38
33116 ;38460;Casa Amarilla;38
33117 ;38460;"Cruces, Las (garachico)";38
33118 ;38460;Espinosa (caleta De Interian);38
33119 ;38460;San Pedro De Daute;38
33120 ;38470;"Casco, El";38
33121 ;38470;"Silos, Los";38
33122 ;38479;Barrio De San Jose Bajo;38
33123 ;38479;Puertito De Los Silos;38
33124 ;38479;San Bernardo;38
33125 ;38479;Sibora;38
33126 ;38480;Buenavista Del Norte;38
33127 ;38489;"Carrizales, Los";38
33128 ;38489;Lagunetas (buenavista);38
33129 ;38489;Masca;38
33130 ;38489;"Palmar, El";38
33131 ;38489;"Portelas, Las";38
33132 ;38489;Teno;38
33133 ;38500;Guimar;38
33134 ;38508;"Puertito De Guimar, El";38
33135 ;38508;"Socorro, El (guimar)";38
33136 ;38509;Aroba;38
33137 ;38509;Brillasol;38
33138 ;38509;"Candelaria, Industrial, Paseo";38
33139 ;38509;"Viuda, La";38
33140 ;38510;Barranco Hondo;38
33141 ;38520;Igueste De Candelaria;38
33142 ;38530;"Caletillas, Las";38
33143 ;38530;Candelaria;38
33144 ;38540;Araya;38
33145 ;38540;"Cuevecitas, Las";38
33146 ;38540;Malpais (araya);38
33147 ;38550;Arafo;38
33148 ;38550;"Carreton, El";38
33149 ;38550;"Hidalga, La";38
33150 ;38560;"Medida, La";38
33151 ;38560;Pajara (guimar);38
33152 ;38560;Punta Prieta;38
33153 ;38570;"Eras, Las (fasnia)";38
33154 ;38570;Fasnia;38
33155 ;38570;"Roque, Los (fasnia)";38
33156 ;38579;Sabina Alta (fasnia);38
33157 ;38579;"Sombrera, La (fasnia)";38
33158 ;38579;"Zarza, La";38
33159 ;38580;Villa De Arico;38
33160 ;38588;Casablanca (poris);38
33161 ;38588;Faro De Abona;38
